sentence,label,concept,category,feature,id
a bear can scavenge in bins.,0,bear,animal,can scavenge in bins,76075
an otter can scavenge in bins.,0,otter,animal,can scavenge in bins,76076
a french horn has a curly shape.,1,french_horn,music,has a curly shape,76097
a seahorse has a curly shape.,1,seahorse,fish,has a curly shape,76098
a cod has a curly shape.,0,cod,fish,has a curly shape,76099
a salmon has a curly shape.,0,salmon,fish,has a curly shape,76100
a trumpet has a curly shape.,0,trumpet,music,has a curly shape,76101
a trombone has a curly shape.,0,trombone,music,has a curly shape,76102
an eel has a curly shape.,0,eel,fish,has a curly shape,76103
a tuba has a curly shape.,0,tuba,music,has a curly shape,76104
a hair can be curly.,1,hair,body part,can be curly,76105
a nut can be curly.,0,nut,fruit,can be curly,76106
an avocado can be curly.,0,avocado,vegetable,can be curly,76107
a date can be curly.,0,date,fruit,can be curly,76108
a french horn has tubes.,1,french_horn,music,has tubes,76109
a tuba has tubes.,1,tuba,music,has tubes,76110
a flute has tubes.,0,flute,music,has tubes,76111
a trumpet has tubes.,0,trumpet,music,has tubes,76112
a trombone has tubes.,0,trombone,music,has tubes,76113
a harmonica has tubes.,0,harmonica,music,has tubes,76114
a bagpipe has tubes.,0,bagpipe,music,has tubes,76115
an accordion has tubes.,0,accordion,music,has tubes,76116
a french horn has a harsh sound.,1,french_horn,music,has a harsh sound,76117
a trumpet has a harsh sound.,0,trumpet,music,has a harsh sound,76118
a tuba has a harsh sound.,0,tuba,music,has a harsh sound,76119
a trombone has a harsh sound.,0,trombone,music,has a harsh sound,76120
a french horn has spirals.,1,french_horn,music,has spirals,76121
a trumpet has spirals.,0,trumpet,music,has spirals,76122
a tuba has spirals.,0,tuba,music,has spirals,76123
a trombone has spirals.,0,trombone,music,has spirals,76124
a refrigerator keeps food cool.,1,refrigerator,appliance,keeps food cool,76125
a washing machine keeps food cool.,0,washing_machine,appliance,keeps food cool,76126
a stove keeps food cool.,0,stove,appliance,keeps food cool,76127
a dishwasher keeps food cool.,0,dishwasher,appliance,keeps food cool,76128
a refrigerator can chill food.,1,refrigerator,appliance,can chill food,76133
a washing machine can chill food.,0,washing_machine,appliance,can chill food,76134
a stove can chill food.,0,stove,appliance,can chill food,76135
a dishwasher can chill food.,0,dishwasher,appliance,can chill food,76136
a refrigerator has a freezer.,1,refrigerator,appliance,has a freezer,76137
a washing machine has a freezer.,0,washing_machine,appliance,has a freezer,76138
a stove has a freezer.,0,stove,appliance,has a freezer,76139
a dishwasher has a freezer.,0,dishwasher,appliance,has a freezer,76140
a refrigerator contains a light source.,1,refrigerator,appliance,contains a light source,76141
a taxi contains a light source.,1,taxi,vehicle,contains a light source,76142
a lamp contains a light source.,1,lamp,furniture,contains a light source,76143
an ambulance contains a light source.,0,ambulance,vehicle,contains a light source,76144
a limousine contains a light source.,0,limousine,vehicle,contains a light source,76145
a stove contains a light source.,0,stove,appliance,contains a light source,76146
a chest of drawers contains a light source.,0,chest_of_drawers,furniture,contains a light source,76147
a car contains a light source.,0,car,vehicle,contains a light source,76148
a washing machine contains a light source.,0,washing_machine,appliance,contains a light source,76149
a dishwasher contains a light source.,0,dishwasher,appliance,contains a light source,76150
a bookcase contains a light source.,0,bookcase,furniture,contains a light source,76151
a dresser contains a light source.,0,dresser,furniture,contains a light source,76152
a frisbee is played in groups.,1,frisbee,toy,is played in groups,76165
a spirit level is played in groups.,0,spirit_level,tool,is played in groups,76166
a peeler is played in groups.,0,peeler,kitchenware,is played in groups,76167
a swing is played in groups.,0,swing,toy,is played in groups,76168
a frog can croak.,1,frog,animal,can croak,76177
a toad can croak.,1,toad,animal,can croak,76178
a hummingbird can croak.,0,hummingbird,bird,can croak,76179
a sparrow can croak.,0,sparrow,bird,can croak,76180
a wren can croak.,0,wren,bird,can croak,76181
an emu can croak.,0,emu,bird,can croak,76182
a swan can croak.,0,swan,bird,can croak,76183
a bat can croak.,0,bat,animal,can croak,76184
a frog makes a ribbit sound.,1,frog,animal,makes a ribbit sound,76185
a toad makes a ribbit sound.,1,toad,animal,makes a ribbit sound,76186
a hummingbird makes a ribbit sound.,0,hummingbird,bird,makes a ribbit sound,76187
a sparrow makes a ribbit sound.,0,sparrow,bird,makes a ribbit sound,76188
a wren makes a ribbit sound.,0,wren,bird,makes a ribbit sound,76189
an emu makes a ribbit sound.,0,emu,bird,makes a ribbit sound,76190
a swan makes a ribbit sound.,0,swan,bird,makes a ribbit sound,76191
a bat makes a ribbit sound.,0,bat,animal,makes a ribbit sound,76192
a frog eats flies.,1,frog,animal,eats flies,76193
a toad eats flies.,1,toad,animal,eats flies,76194
a tarantula eats flies.,1,tarantula,invertebrate,eats flies,76195
a lizard eats flies.,1,lizard,animal,eats flies,76196
a spider eats flies.,1,spider,invertebrate,eats flies,76197
a hummingbird eats flies.,0,hummingbird,bird,eats flies,76198
a parakeet eats flies.,0,parakeet,bird,eats flies,76199
an ostrich eats flies.,0,ostrich,bird,eats flies,76200
a flea eats flies.,0,flea,invertebrate,eats flies,76201
a millipede eats flies.,0,millipede,invertebrate,eats flies,76202
a termite eats flies.,0,termite,invertebrate,eats flies,76203
a centipede eats flies.,0,centipede,invertebrate,eats flies,76204
a sparrow eats flies.,0,sparrow,bird,eats flies,76205
a wren eats flies.,0,wren,bird,eats flies,76206
an owl eats flies.,0,owl,bird,eats flies,76207
a swan eats flies.,0,swan,bird,eats flies,76208
an emu eats flies.,0,emu,bird,eats flies,76209
a beetle eats flies.,0,beetle,invertebrate,eats flies,76210
a bat eats flies.,0,bat,animal,eats flies,76211
a scorpion eats flies.,0,scorpion,invertebrate,eats flies,76212
a frog can hop.,1,frog,animal,can hop,76213
a toad can hop.,1,toad,animal,can hop,76214
a rabbit can hop.,1,rabbit,animal,can hop,76215
a grasshopper can hop.,1,grasshopper,invertebrate,can hop,76216
a kangaroo can hop.,1,kangaroo,animal,can hop,76217
a hummingbird can hop.,0,hummingbird,bird,can hop,76218
a parakeet can hop.,0,parakeet,bird,can hop,76219
an ostrich can hop.,0,ostrich,bird,can hop,76220
a flea can hop.,0,flea,invertebrate,can hop,76221
a woodpecker can hop.,0,woodpecker,bird,can hop,76222
a locust can hop.,0,locust,invertebrate,can hop,76223
a hawk can hop.,0,hawk,bird,can hop,76224
a sparrow can hop.,0,sparrow,bird,can hop,76225
a wren can hop.,0,wren,bird,can hop,76226
an owl can hop.,0,owl,bird,can hop,76227
a swan can hop.,0,swan,bird,can hop,76228
an emu can hop.,0,emu,bird,can hop,76229
a cricket can hop.,0,cricket,invertebrate,can hop,76230
a bat can hop.,0,bat,animal,can hop,76231
an eagle can hop.,0,eagle,bird,can hop,76232
a frog sits on lilypads.,1,frog,animal,sits on lilypads,76233
a hummingbird sits on lilypads.,0,hummingbird,bird,sits on lilypads,76234
a toad sits on lilypads.,0,toad,animal,sits on lilypads,76235
a bat sits on lilypads.,0,bat,animal,sits on lilypads,76236
a frog can be found in damp weather.,1,frog,animal,can be found in damp weather,76237
a hummingbird can be found in damp weather.,0,hummingbird,bird,can be found in damp weather,76238
a toad can be found in damp weather.,0,toad,animal,can be found in damp weather,76239
a bat can be found in damp weather.,0,bat,animal,can be found in damp weather,76240
a garlic comes in cloves.,1,garlic,vegetable,comes in cloves,76245
ketchup comes in cloves.,0,ketchup,food,comes in cloves,76246
sugar comes in cloves.,0,sugar,food,comes in cloves,76247
a parsley comes in cloves.,0,parsley,vegetable,comes in cloves,76248
an onion is shaped like a bulb.,1,onion,vegetable,is shaped like a bulb,76249
a garlic is shaped like a bulb.,1,garlic,vegetable,is shaped like a bulb,76250
a turnip is shaped like a bulb.,1,turnip,vegetable,is shaped like a bulb,76251
a mushroom is shaped like a bulb.,0,mushroom,vegetable,is shaped like a bulb,76252
a corn is shaped like a bulb.,0,corn,vegetable,is shaped like a bulb,76253
an asparagus is shaped like a bulb.,0,asparagus,vegetable,is shaped like a bulb,76254
flour is shaped like a bulb.,0,flour,food,is shaped like a bulb,76255
a leek is shaped like a bulb.,0,leek,vegetable,is shaped like a bulb,76256
a cucumber is shaped like a bulb.,0,cucumber,vegetable,is shaped like a bulb,76257
a cake is shaped like a bulb.,0,cake,food,is shaped like a bulb,76258
a cookie is shaped like a bulb.,0,cookie,food,is shaped like a bulb,76259
chocolate is shaped like a bulb.,0,chocolate,food,is shaped like a bulb,76260
a garlic can be crushed.,1,garlic,vegetable,can be crushed,76265
ketchup can be crushed.,0,ketchup,food,can be crushed,76266
sugar can be crushed.,0,sugar,food,can be crushed,76267
a parsley can be crushed.,0,parsley,vegetable,can be crushed,76268
a garlic has a pungent smell.,1,garlic,vegetable,has a pungent smell,76269
a parsley has a pungent smell.,1,parsley,vegetable,has a pungent smell,76270
flour has a pungent smell.,0,flour,food,has a pungent smell,76271
a gherkin has a pungent smell.,0,gherkin,food,has a pungent smell,76272
mayonnaise has a pungent smell.,0,mayonnaise,food,has a pungent smell,76273
ketchup has a pungent smell.,0,ketchup,food,has a pungent smell,76274
yoghurt has a pungent smell.,0,yoghurt,food,has a pungent smell,76275
sugar has a pungent smell.,0,sugar,food,has a pungent smell,76276
a garlic is used in Italian cuisine.,1,garlic,vegetable,is used in Italian cuisine,76277
a tomato is used in Italian cuisine.,1,tomato,vegetable,is used in Italian cuisine,76278
an olive is used in Italian cuisine.,1,olive,vegetable,is used in Italian cuisine,76279
a raft is used in Italian cuisine.,0,raft,water vehicle,is used in Italian cuisine,76280
a yoyo is used in Italian cuisine.,0,yoyo,toy,is used in Italian cuisine,76281
a catapult is used in Italian cuisine.,0,catapult,weapon,is used in Italian cuisine,76282
earmuffs is used in Italian cuisine.,0,earmuffs,clothing,is used in Italian cuisine,76283
flour is used in Italian cuisine.,0,flour,food,is used in Italian cuisine,76284
a cake is used in Italian cuisine.,0,cake,food,is used in Italian cuisine,76285
chocolate is used in Italian cuisine.,0,chocolate,food,is used in Italian cuisine,76286
a doll is used in Italian cuisine.,0,doll,toy,is used in Italian cuisine,76287
a rattle is used in Italian cuisine.,0,rattle,toy,is used in Italian cuisine,76288
a geranium attracts bees.,1,geranium,flower,attracts bees,76289
a buttercup attracts bees.,0,buttercup,flower,attracts bees,76290
a pansy attracts bees.,0,pansy,flower,attracts bees,76291
a dandelion attracts bees.,0,dandelion,flower,attracts bees,76292
a gherkin is pickled.,1,gherkin,food,is pickled,76293
ketchup is pickled.,0,ketchup,food,is pickled,76294
a garlic is pickled.,0,garlic,vegetable,is pickled,76295
mayonnaise is pickled.,0,mayonnaise,food,is pickled,76296
a gherkin is kept in a jar.,1,gherkin,food,is kept in a jar,76297
sugar is kept in a jar.,1,sugar,food,is kept in a jar,76298
mayonnaise is kept in a jar.,1,mayonnaise,food,is kept in a jar,76299
jam is kept in a jar.,1,jam,food,is kept in a jar,76300
bread is kept in a jar.,0,bread,food,is kept in a jar,76301
a parsley is kept in a jar.,0,parsley,vegetable,is kept in a jar,76302
cheese is kept in a jar.,0,cheese,food,is kept in a jar,76303
jelly is kept in a jar.,0,jelly,food,is kept in a jar,76304
a corn is kept in a jar.,0,corn,vegetable,is kept in a jar,76305
yoghurt is kept in a jar.,0,yoghurt,food,is kept in a jar,76306
a garlic is kept in a jar.,0,garlic,vegetable,is kept in a jar,76307
rice is kept in a jar.,0,rice,food,is kept in a jar,76308
flour is kept in a jar.,0,flour,food,is kept in a jar,76309
butter is kept in a jar.,0,butter,food,is kept in a jar,76310
a soup is kept in a jar.,0,soup,food,is kept in a jar,76311
a sandwich is kept in a jar.,0,sandwich,food,is kept in a jar,76312
a gherkin is kept in vinegar.,1,gherkin,food,is kept in vinegar,76317
ketchup is kept in vinegar.,0,ketchup,food,is kept in vinegar,76318
a garlic is kept in vinegar.,0,garlic,vegetable,is kept in vinegar,76319
mayonnaise is kept in vinegar.,0,mayonnaise,food,is kept in vinegar,76320
gin is served with tonic.,1,gin,drink,is served with tonic,76321
whiskey is served with tonic.,0,whiskey,drink,is served with tonic,76322
wine is served with tonic.,0,wine,drink,is served with tonic,76323
brandy is served with tonic.,0,brandy,drink,is served with tonic,76324
gin has bitter taste.,1,gin,drink,has bitter taste,76337
whiskey has bitter taste.,0,whiskey,drink,has bitter taste,76338
wine has bitter taste.,0,wine,drink,has bitter taste,76339
brandy has bitter taste.,0,brandy,drink,has bitter taste,76340
a giraffe eats from trees.,1,giraffe,animal,eats from trees,76353
a goat eats from trees.,0,goat,animal,eats from trees,76354
a deer eats from trees.,0,deer,animal,eats from trees,76355
a moose eats from trees.,0,moose,animal,eats from trees,76356
a helicopter is an aircraft.,1,helicopter,vehicle,is an aircraft,76369
a glider is an aircraft.,1,glider,vehicle,is an aircraft,76370
an ashtray is an aircraft.,0,ashtray,container,is an aircraft,76371
a boat is an aircraft.,0,boat,water vehicle,is an aircraft,76372
an airplane is an aircraft.,0,airplane,vehicle,is an aircraft,76373
a barge is an aircraft.,0,barge,water vehicle,is an aircraft,76374
a yacht is an aircraft.,0,yacht,water vehicle,is an aircraft,76375
a ship is an aircraft.,0,ship,water vehicle,is an aircraft,76376
a glider can be attached to a plane.,1,glider,vehicle,can be attached to a plane,76381
